,date,Open,High,Low,Close,bitcoin
11887,2016-05-11 22:00:00,451.78,452.99,451.39,452.04,0.332227500512
11888,2016-05-11 23:00:00,452.91,452.97,451.9,452.91,0.341329623813
11889,2016-05-12 00:00:00,452.95,453.0,452.28,453.0,0.332227500512
11890,2016-05-12 00:00:00,452.95,453.0,452.28,453.0,0.363495971148
11891,2016-05-12 01:00:00,453.0,453.0,452.32,452.8,0.332227500512
11892,2016-05-12 02:00:00,452.8,452.95,451.16,451.16,0.336136059341
11893,2016-05-12 03:00:00,451.3,452.06,450.69,451.72,0.359587412318
11894,2016-05-12 04:00:00,451.72,452.05,450.68,450.88,0.328318941682
11895,2016-05-12 05:00:00,450.88,451.3,449.0,449.0,0.324410382852
11896,2016-05-12 06:00:00,449.0,450.8,448.88,449.71,0.316593265193
11897,2016-05-12 07:00:00,449.71,450.53,449.07,450.49,0.316593265193
11898,2016-05-12 08:00:00,450.09,451.27,449.93,450.97,0.304867588705
11899,2016-05-12 09:00:00,450.97,451.69,449.73,450.88,0.293141912216
11900,2016-05-12 10:00:00,450.46,451.69,450.46,451.5,0.289233353386
11901,2016-05-12 11:00:00,451.5,452.5,450.43,452.24,0.289233353386
11902,2016-05-12 12:00:00,451.52,452.38,451.5,452.1,0.297050471046
11903,2016-05-12 13:00:00,452.08,452.39,451.66,452.07,0.293141912216
11904,2016-05-12 14:00:00,452.4,453.7,451.93,453.07,0.293141912216
11905,2016-05-12 15:00:00,453.7,453.93,451.39,452.51,0.293141912216
11906,2016-05-12 16:00:00,452.51,452.51,450.15,450.92,0.324410382852
11907,2016-05-12 17:00:00,450.65,452.24,450.14,451.05,0.324410382852
11908,2016-05-12 18:00:00,451.06,452.6,450.25,451.5,0.390855882955
11909,2016-05-12 19:00:00,451.5,452.81,450.87,452.81,0.379130206466
11910,2016-05-12 20:00:00,452.81,453.0,451.52,452.97,0.371313088807
11911,2016-05-12 21:00:00,452.97,453.96,452.8,453.96,0.379130206466
11912,2016-05-12 22:00:00,453.96,454.75,453.7,454.74,0.363495971148
11913,2016-05-12 23:00:00,454.7,455.25,454.19,455.2,0.363495971148
11914,2016-05-13 00:00:00,455.2,455.55,454.07,455.11,0.340044618171
11915,2016-05-13 01:00:00,455.11,455.5,454.0,454.72,0.34786173583
11916,2016-05-13 02:00:00,454.72,454.72,452.77,453.82,0.34786173583
11917,2016-05-13 03:00:00,454.03,454.25,452.76,453.85,0.355678853489
11918,2016-05-13 04:00:00,453.17,454.44,453.06,453.45,0.320501824023
11919,2016-05-13 05:00:00,453.45,454.28,452.81,453.45,0.300959029875
11920,2016-05-13 06:00:00,453.45,453.48,452.04,452.82,0.304867588705
11921,2016-05-13 07:00:00,453.01,453.68,452.27,452.91,0.297050471046
11922,2016-05-13 08:00:00,452.31,454.95,452.31,454.53,0.300959029875
11923,2016-05-13 09:00:00,454.53,455.99,453.29,455.28,0.293141912216
11924,2016-05-13 10:00:00,454.76,455.52,454.19,455.0,0.289233353386
11925,2016-05-13 11:00:00,454.97,455.7,453.91,455.48,0.293141912216
11926,2016-05-13 12:00:00,455.22,455.85,453.8,455.47,0.293141912216
11927,2016-05-13 13:00:00,455.57,455.99,454.5,455.0,0.281416235727
11928,2016-05-13 14:00:00,455.0,455.0,453.59,454.52,0.277507676898
11929,2016-05-13 15:00:00,454.58,455.0,454.01,454.53,0.277507676898
11930,2016-05-13 16:00:00,454.91,456.2,454.49,455.51,0.289233353386
11931,2016-05-13 17:00:00,455.18,456.45,454.3,454.72,0.316593265193
11932,2016-05-13 18:00:00,454.96,456.45,454.75,456.44,0.304867588705
11933,2016-05-13 19:00:00,456.44,456.65,455.26,455.75,0.316593265193
11934,2016-05-13 20:00:00,455.74,456.65,455.37,455.56,0.320501824023
11935,2016-05-13 21:00:00,456.2,456.65,455.27,456.48,0.328318941682
11936,2016-05-13 22:00:00,456.48,456.65,455.97,456.04,0.320501824023
11937,2016-05-13 23:00:00,456.04,456.82,455.29,455.91,0.324410382852
11938,2016-05-14 00:00:00,456.42,456.85,456.07,456.27,0.328318941682
11939,2016-05-14 01:00:00,456.84,456.99,456.1,456.71,0.316593265193
11940,2016-05-14 02:00:00,456.71,456.99,456.19,456.19,0.316593265193
11941,2016-05-14 03:00:00,456.19,456.89,455.43,456.0,0.324410382852
11942,2016-05-14 04:00:00,456.0,456.17,453.89,454.98,0.312684706364
11943,2016-05-14 05:00:00,454.98,455.77,454.56,455.06,0.300959029875
11944,2016-05-14 06:00:00,455.03,455.92,455.02,455.03,0.281416235727
11945,2016-05-14 07:00:00,455.03,456.15,454.78,456.07,0.277507676898
11946,2016-05-14 08:00:00,456.07,456.07,453.51,455.59,0.281416235727
11947,2016-05-14 09:00:00,455.59,456.31,454.83,455.63,0.289233353386
11948,2016-05-14 10:00:00,455.63,455.63,454.36,455.22,0.273599118068
11949,2016-05-14 11:00:00,455.22,455.54,454.5,455.39,0.265782000409
11950,2016-05-14 12:00:00,455.5,455.5,454.57,455.5,0.26187344158
11951,2016-05-14 13:00:00,455.5,455.5,454.72,454.84,0.269690559239
11952,2016-05-14 14:00:00,454.84,456.99,454.84,455.75,0.269690559239
11953,2016-05-14 15:00:00,455.75,456.9,455.06,455.4,0.269690559239
11954,2016-05-14 16:00:00,455.86,456.62,455.03,455.69,0.25796488275
11955,2016-05-14 17:00:00,455.69,456.01,454.94,455.92,0.281416235727
11956,2016-05-14 18:00:00,455.46,456.95,455.35,456.95,0.285324794557
11957,2016-05-14 19:00:00,456.03,456.99,455.9,456.47,0.289233353386
11958,2016-05-14 20:00:00,455.9,457.25,455.72,456.71,0.281416235727
11959,2016-05-14 21:00:00,456.69,456.93,455.31,456.33,0.328318941682
11960,2016-05-14 22:00:00,456.33,456.34,455.7,456.34,0.320501824023
11961,2016-05-14 23:00:00,456.14,456.34,455.28,455.57,0.328318941682
11962,2016-05-15 00:00:00,455.57,456.32,455.51,456.32,0.343953177
11963,2016-05-15 01:00:00,456.28,456.34,455.28,455.66,0.316593265193
11964,2016-05-15 02:00:00,455.64,456.21,455.62,456.18,0.308776147534
11965,2016-05-15 03:00:00,456.21,456.21,455.28,455.31,0.300959029875
11966,2016-05-15 04:00:00,456.05,456.21,455.08,456.2,0.308776147534
11967,2016-05-15 05:00:00,456.21,456.21,455.57,456.1,0.281416235727
11968,2016-05-15 06:00:00,456.1,456.1,455.53,455.53,0.289233353386
11969,2016-05-15 07:00:00,455.53,456.0,455.1,455.66,0.265782000409
11970,2016-05-15 08:00:00,455.66,456.21,455.03,455.03,0.265782000409
11971,2016-05-15 09:00:00,455.46,456.02,454.72,455.83,0.277507676898
11972,2016-05-15 10:00:00,455.84,455.84,455.0,455.17,0.277507676898
11973,2016-05-15 11:00:00,455.77,456.21,455.35,456.13,0.269690559239
11974,2016-05-15 12:00:00,456.16,456.2,455.4,455.4,0.273599118068
11975,2016-05-15 13:00:00,455.67,456.21,455.38,456.1,0.269690559239
11976,2016-05-15 14:00:00,456.1,456.4,455.25,455.83,0.269690559239
11977,2016-05-15 15:00:00,455.83,456.4,454.92,456.07,0.289233353386
11978,2016-05-15 16:00:00,456.07,456.5,455.11,456.5,0.273599118068
11979,2016-05-15 17:00:00,455.96,457.75,455.88,457.75,0.281416235727
11980,2016-05-15 18:00:00,457.75,457.99,457.61,457.99,0.289233353386
11981,2016-05-15 19:00:00,457.72,458.08,457.06,457.42,0.300959029875
11982,2016-05-15 20:00:00,457.31,457.57,456.71,457.0,0.289233353386
11983,2016-05-15 21:00:00,456.75,457.74,456.25,457.41,0.316593265193
11984,2016-05-15 22:00:00,456.75,457.94,456.67,457.94,0.324410382852
11985,2016-05-15 23:00:00,457.94,457.94,456.43,457.56,0.328318941682
11986,2016-05-16 00:00:00,457.56,457.94,456.9,457.32,0.343953177
11987,2016-05-16 01:00:00,456.91,457.62,456.86,457.54,0.328318941682
11988,2016-05-16 02:00:00,457.54,457.94,456.94,457.73,0.328318941682
11989,2016-05-16 03:00:00,457.73,457.94,456.89,457.0,0.336136059341
11990,2016-05-16 04:00:00,457.0,457.69,456.96,457.34,0.316593265193
11991,2016-05-16 05:00:00,456.98,457.34,456.59,456.59,0.293141912216
11992,2016-05-16 06:00:00,456.59,457.14,455.72,456.7,0.293141912216
11993,2016-05-16 07:00:00,456.7,457.78,455.16,457.39,0.289233353386
11994,2016-05-16 08:00:00,457.38,457.41,456.02,457.0,0.293141912216
11995,2016-05-16 09:00:00,456.99,457.0,456.14,457.0,0.297050471046
11996,2016-05-16 10:00:00,457.0,457.75,456.29,456.6,0.285324794557
11997,2016-05-16 11:00:00,456.6,457.98,456.6,457.74,0.273599118068
11998,2016-05-16 12:00:00,457.32,458.0,457.0,457.29,0.269690559239
11999,2016-05-16 13:00:00,457.29,457.99,456.38,457.43,0.277507676898
12000,2016-05-16 14:00:00,457.43,457.43,456.1,456.99,0.285324794557
12001,2016-05-16 15:00:00,456.99,458.0,456.0,457.5,0.297050471046
12002,2016-05-16 16:00:00,457.5,457.62,456.23,456.66,0.300959029875
12003,2016-05-16 17:00:00,456.66,457.37,456.5,457.22,0.300959029875
12004,2016-05-16 18:00:00,457.22,457.39,456.0,456.33,0.297050471046
12005,2016-05-16 19:00:00,456.33,456.96,451.11,453.59,0.308776147534
12006,2016-05-16 20:00:00,453.58,454.2,452.09,453.5,0.320501824023
12007,2016-05-16 21:00:00,452.86,455.1,452.86,454.88,0.324410382852
12008,2016-05-16 22:00:00,454.48,455.03,453.77,454.92,0.351770294659
12009,2016-05-16 23:00:00,455.06,455.65,454.0,454.0,0.336136059341
12010,2016-05-17 00:00:00,454.0,455.01,453.4,454.08,0.340044618171
12011,2016-05-17 01:00:00,453.45,456.09,453.38,453.38,0.324410382852
12012,2016-05-17 02:00:00,453.36,454.3,453.25,453.27,0.340044618171
12013,2016-05-17 03:00:00,453.27,454.39,453.08,454.39,0.332227500512
12014,2016-05-17 04:00:00,454.4,454.42,453.79,454.38,0.320501824023
12015,2016-05-17 05:00:00,454.38,454.39,453.93,454.39,0.300959029875
12016,2016-05-17 06:00:00,454.39,454.39,453.17,453.93,0.293141912216
12017,2016-05-17 07:00:00,453.93,454.25,453.0,453.49,0.289233353386
12018,2016-05-17 08:00:00,453.49,453.89,453.0,453.58,0.293141912216
12019,2016-05-17 09:00:00,453.58,454.15,453.09,453.98,0.293141912216
12020,2016-05-17 10:00:00,453.98,454.36,453.04,453.77,0.297050471046
12021,2016-05-17 11:00:00,453.77,454.18,453.02,453.11,0.281416235727
12022,2016-05-17 12:00:00,453.5,454.41,453.0,453.81,0.293141912216
12023,2016-05-17 13:00:00,453.83,454.36,452.64,453.57,0.293141912216
12024,2016-05-17 14:00:00,453.61,454.41,452.9,454.35,0.285324794557
12025,2016-05-17 15:00:00,454.41,454.42,452.82,453.81,0.304867588705
12026,2016-05-17 16:00:00,453.81,454.88,453.4,454.71,0.304867588705
12027,2016-05-17 17:00:00,454.71,454.87,453.22,454.04,0.297050471046
12028,2016-05-17 18:00:00,453.9,454.04,452.98,453.81,0.297050471046
12029,2016-05-17 19:00:00,453.81,453.82,452.44,453.42,0.312684706364
12030,2016-05-17 20:00:00,452.46,453.45,452.46,453.43,0.312684706364
12031,2016-05-17 21:00:00,452.92,453.45,452.63,452.63,0.340044618171
12032,2016-05-17 22:00:00,453.39,453.4,452.14,452.14,0.351770294659
12033,2016-05-17 23:00:00,452.32,453.19,452.0,453.08,0.343953177
12034,2016-05-18 00:00:00,452.96,453.2,452.01,452.7,0.340044618171
12035,2016-05-18 01:00:00,452.02,453.2,452.01,452.65,0.340044618171
12036,2016-05-18 02:00:00,452.65,453.35,452.36,453.32,0.332227500512
12037,2016-05-18 03:00:00,453.25,454.19,452.46,454.17,0.351770294659
12038,2016-05-18 04:00:00,453.51,454.2,453.23,454.08,0.324410382852
12039,2016-05-18 05:00:00,453.31,454.2,453.31,454.18,0.312684706364
12040,2016-05-18 06:00:00,454.18,454.66,453.62,454.66,0.297050471046
12041,2016-05-18 07:00:00,454.66,454.85,453.59,454.82,0.297050471046
12042,2016-05-18 08:00:00,454.16,454.85,453.04,454.18,0.293141912216
12043,2016-05-18 09:00:00,454.21,454.34,452.63,453.74,0.285324794557
12044,2016-05-18 10:00:00,453.74,454.0,452.28,453.45,0.277507676898
12045,2016-05-18 11:00:00,452.71,454.85,452.71,454.71,0.289233353386
12046,2016-05-18 12:00:00,454.71,455.0,453.54,454.09,0.273599118068
12047,2016-05-18 13:00:00,454.09,454.37,453.61,454.37,0.281416235727
12048,2016-05-18 14:00:00,454.37,455.18,454.1,455.18,0.300959029875
12049,2016-05-18 15:00:00,455.18,455.68,454.42,455.4,0.300959029875
12050,2016-05-18 16:00:00,455.43,455.43,453.91,454.85,0.308776147534
12051,2016-05-18 17:00:00,454.85,454.99,453.89,454.99,0.304867588705
12052,2016-05-18 18:00:00,454.32,454.99,453.52,454.54,0.304867588705
12053,2016-05-18 19:00:00,454.54,454.86,453.7,454.02,0.308776147534
12054,2016-05-18 20:00:00,454.02,454.89,453.52,454.22,0.320501824023
12055,2016-05-18 21:00:00,454.22,454.57,453.5,454.06,0.340044618171
12056,2016-05-18 22:00:00,454.06,454.31,452.87,452.87,0.332227500512
12057,2016-05-18 23:00:00,452.87,453.85,452.0,452.92,0.332227500512
12058,2016-05-19 00:00:00,452.47,453.3,452.13,453.29,0.328318941682
12059,2016-05-19 00:00:00,452.47,453.3,452.13,453.29,0.33237226195
12060,2016-05-19 01:00:00,452.57,453.85,452.49,453.49,0.328318941682
12061,2016-05-19 02:00:00,453.25,453.68,452.41,452.78,0.316158980879
12062,2016-05-19 03:00:00,453.54,453.65,452.39,453.5,0.328318941682
12063,2016-05-19 04:00:00,452.5,453.62,452.39,453.35,0.336425582217
12064,2016-05-19 05:00:00,453.35,453.5,452.66,453.5,0.324265621414
12065,2016-05-19 06:00:00,453.5,453.5,452.4,453.21,0.299945699808
12066,2016-05-19 07:00:00,453.21,453.21,452.1,452.52,0.360745503823
12067,2016-05-19 08:00:00,452.52,453.21,452.0,453.0,0.320212301147
12068,2016-05-19 09:00:00,452.32,453.0,447.25,449.0,0.308052340344
12069,2016-05-19 10:00:00,449.0,449.4,447.53,448.68,0.287785739005
12070,2016-05-19 11:00:00,448.68,449.25,448.18,448.71,0.299945699808
12071,2016-05-19 12:00:00,448.13,449.2,447.25,447.25,0.303999020076
12072,2016-05-19 13:00:00,447.25,448.24,447.12,448.23,0.316158980879
12073,2016-05-19 14:00:00,448.22,450.25,447.6,449.41,0.34858554302
12074,2016-05-19 15:00:00,450.11,450.11,447.12,448.22,0.344532222753
12075,2016-05-19 16:00:00,448.22,448.41,447.12,448.41,0.344532222753
12076,2016-05-19 17:00:00,448.0,448.82,446.0,448.65,0.33237226195
12077,2016-05-19 18:00:00,448.0,448.79,447.28,447.28,0.33237226195
12078,2016-05-19 19:00:00,447.85,448.35,441.94,441.94,0.356692183556
12079,2016-05-19 20:00:00,441.94,444.63,441.94,443.18,0.352638863288
12080,2016-05-19 21:00:00,443.29,444.51,441.05,441.16,0.405332026768
12081,2016-05-19 22:00:00,441.16,442.98,441.1,441.97,0.405332026768
12082,2016-05-19 23:00:00,441.97,441.97,435.03,436.3,0.389118745697
12083,2016-05-20 00:00:00,436.3,439.47,435.06,437.92,0.4012787065
12084,2016-05-20 01:00:00,438.76,440.0,437.64,439.97,0.360745503823
12085,2016-05-20 02:00:00,439.97,441.16,439.36,440.33,0.368852144359
12086,2016-05-20 03:00:00,440.33,440.71,438.33,439.46,0.368852144359
12087,2016-05-20 04:00:00,438.88,439.88,438.5,439.75,0.364798824091
12088,2016-05-20 05:00:00,439.7,440.37,438.9,439.64,0.316158980879
12089,2016-05-20 06:00:00,439.65,441.72,439.64,441.18,0.316158980879
12090,2016-05-20 07:00:00,441.18,443.56,441.18,443.33,0.299945699808
12091,2016-05-20 08:00:00,443.04,443.63,440.68,441.96,0.287785739005
12092,2016-05-20 09:00:00,442.14,442.81,441.6,442.51,0.295892379541
12093,2016-05-20 10:00:00,442.51,443.22,441.82,442.67,0.287785739005
12094,2016-05-20 11:00:00,442.78,443.64,442.42,443.64,0.295892379541
12095,2016-05-20 12:00:00,443.64,444.24,441.7,442.9,0.287785739005
12096,2016-05-20 13:00:00,442.9,444.41,442.25,443.9,0.287785739005
12097,2016-05-20 14:00:00,443.9,444.0,443.0,443.9,0.299945699808
12098,2016-05-20 15:00:00,443.78,444.17,442.0,442.4,0.295892379541
12099,2016-05-20 16:00:00,442.4,443.76,441.98,442.82,0.295892379541
12100,2016-05-20 17:00:00,442.82,443.53,442.16,442.32,0.295892379541
12101,2016-05-20 18:00:00,442.7,443.1,440.48,441.02,0.308052340344
12102,2016-05-20 19:00:00,440.5,441.75,440.01,441.35,0.312105660611
12103,2016-05-20 20:00:00,441.35,441.96,440.5,440.91,0.320212301147
12104,2016-05-20 21:00:00,441.5,442.0,440.71,441.99,0.320212301147
12105,2016-05-20 22:00:00,441.93,442.0,440.75,441.58,0.34858554302
12106,2016-05-20 23:00:00,441.58,442.72,440.75,442.72,0.324265621414
12107,2016-05-21 00:00:00,442.84,443.23,441.92,442.48,0.320212301147
12108,2016-05-21 01:00:00,442.48,442.75,442.05,442.73,0.295892379541
12109,2016-05-21 02:00:00,442.73,442.74,441.97,442.64,0.312105660611
12110,2016-05-21 03:00:00,442.64,442.64,442.63,442.64,0.308052340344
12111,2016-05-21 04:00:00,442.63,442.71,442.63,442.71,0.303999020076
12112,2016-05-21 05:00:00,442.64,442.98,435.28,440.0,0.27967909847
12113,2016-05-21 06:00:00,440.05,441.79,439.95,440.23,0.271572457934
12114,2016-05-21 07:00:00,440.65,441.48,439.98,440.26,0.267519137667
12115,2016-05-21 08:00:00,440.34,440.97,440.14,440.96,0.271572457934
12116,2016-05-21 09:00:00,440.95,440.98,440.01,440.98,0.267519137667
12117,2016-05-21 10:00:00,440.38,442.22,440.38,442.22,0.259412497131
12118,2016-05-21 11:00:00,441.87,443.39,441.79,442.6,0.255359176864
12119,2016-05-21 12:00:00,442.52,443.39,442.5,443.39,0.27967909847
12120,2016-05-21 13:00:00,443.14,443.44,442.73,443.4,0.27967909847
12121,2016-05-21 14:00:00,443.4,443.44,442.65,443.44,0.271572457934
12122,2016-05-21 15:00:00,443.31,443.44,442.3,442.94,0.271572457934
12123,2016-05-21 16:00:00,442.48,442.94,441.7,442.6,0.283732418737
12124,2016-05-21 17:00:00,442.6,442.77,441.76,442.74,0.287785739005
12125,2016-05-21 18:00:00,442.52,442.94,441.99,442.36,0.295892379541
12126,2016-05-21 19:00:00,442.36,443.36,442.36,443.21,0.283732418737
12127,2016-05-21 20:00:00,443.21,443.41,442.51,443.41,0.275625778202
12128,2016-05-21 21:00:00,443.41,443.98,442.72,443.74,0.295892379541
12129,2016-05-21 22:00:00,443.74,443.89,442.78,443.88,0.316158980879
12130,2016-05-21 23:00:00,443.89,443.89,442.65,443.31,0.316158980879
12131,2016-05-22 00:00:00,442.72,443.47,442.7,443.23,0.312105660611
12132,2016-05-22 01:00:00,443.23,443.31,442.56,442.56,0.312105660611
12133,2016-05-22 02:00:00,442.55,443.04,441.95,442.73,0.299945699808
12134,2016-05-22 03:00:00,442.73,442.9,442.05,442.12,0.303999020076
12135,2016-05-22 04:00:00,442.12,442.91,442.12,442.82,0.33237226195
12136,2016-05-22 05:00:00,442.7,442.72,441.99,441.99,0.316158980879
12137,2016-05-22 06:00:00,441.99,442.38,441.7,442.11,0.283732418737
12138,2016-05-22 07:00:00,441.61,442.15,440.81,441.79,0.267519137667
12139,2016-05-22 08:00:00,441.72,442.16,441.36,442.13,0.271572457934
12140,2016-05-22 09:00:00,442.15,442.17,441.33,441.98,0.267519137667
12141,2016-05-22 10:00:00,441.98,443.38,441.5,441.5,0.275625778202
12142,2016-05-22 11:00:00,441.99,443.03,441.42,441.99,0.255359176864
12143,2016-05-22 12:00:00,441.99,443.08,441.77,442.19,0.255359176864
12144,2016-05-22 13:00:00,442.19,442.21,441.07,442.0,0.263465817399
12145,2016-05-22 14:00:00,442.0,442.87,441.0,441.08,0.283732418737
12146,2016-05-22 15:00:00,441.0,442.37,439.9,442.0,0.283732418737
12147,2016-05-22 16:00:00,442.0,442.2,439.2,440.0,0.275625778202
12148,2016-05-22 17:00:00,439.42,440.0,437.2,437.99,0.295892379541
12149,2016-05-22 18:00:00,437.35,438.35,437.33,438.35,0.283732418737
12150,2016-05-22 19:00:00,438.34,439.45,437.5,438.82,0.299945699808
12151,2016-05-22 20:00:00,438.94,439.84,437.8,439.62,0.291839059273
12152,2016-05-22 21:00:00,439.62,440.7,435.0,438.5,0.320212301147
12153,2016-05-22 22:00:00,438.5,439.87,436.98,438.62,0.328318941682
12154,2016-05-22 23:00:00,438.81,438.82,436.27,438.8,0.336425582217
12155,2016-05-23 00:00:00,438.72,438.97,436.4,436.99,0.336425582217
12156,2016-05-23 01:00:00,436.99,438.99,436.56,438.3,0.324265621414
12157,2016-05-23 02:00:00,437.52,438.36,436.97,437.99,0.328318941682
12158,2016-05-23 03:00:00,437.99,439.0,437.24,439.0,0.320212301147
12159,2016-05-23 04:00:00,439.0,440.44,439.0,439.77,0.308052340344
12160,2016-05-23 05:00:00,440.42,440.99,439.77,440.97,0.303999020076
12161,2016-05-23 06:00:00,440.97,440.97,440.01,440.32,0.291839059273
12162,2016-05-23 07:00:00,440.03,440.67,439.7,440.28,0.287785739005
12163,2016-05-23 08:00:00,439.72,441.9,439.72,441.87,0.287785739005
12164,2016-05-23 09:00:00,441.66,441.83,437.4,441.25,0.271572457934
12165,2016-05-23 10:00:00,441.25,441.72,440.8,440.9,0.287785739005
12166,2016-05-23 11:00:00,441.0,441.8,440.62,441.0,0.271572457934
12167,2016-05-23 12:00:00,441.56,441.79,440.0,441.01,0.283732418737
12168,2016-05-23 13:00:00,441.08,441.9,440.09,441.75,0.283732418737
12169,2016-05-23 14:00:00,441.09,441.94,440.84,441.94,0.291839059273
12170,2016-05-23 15:00:00,441.94,441.99,441.09,441.94,0.295892379541
12171,2016-05-23 16:00:00,441.94,441.98,441.01,441.98,0.303999020076
12172,2016-05-23 17:00:00,441.88,442.7,441.01,442.7,0.303999020076
12173,2016-05-23 18:00:00,442.7,442.9,441.18,441.64,0.308052340344
12174,2016-05-23 19:00:00,441.79,442.5,441.0,442.03,0.303999020076
12175,2016-05-23 20:00:00,442.06,442.52,441.02,442.3,0.320212301147
12176,2016-05-23 21:00:00,442.37,442.44,441.4,442.35,0.328318941682
12177,2016-05-23 22:00:00,441.47,442.76,441.47,442.63,0.33237226195
12178,2016-05-23 23:00:00,442.63,442.99,441.68,442.99,0.324265621414
12179,2016-05-24 00:00:00,442.63,442.99,442.48,442.48,0.340478902485
12180,2016-05-24 01:00:00,442.48,442.93,442.1,442.86,0.33237226195
12181,2016-05-24 02:00:00,442.86,443.51,442.75,442.78,0.320212301147
12182,2016-05-24 03:00:00,443.4,443.43,441.0,442.96,0.328318941682
12183,2016-05-24 04:00:00,443.04,443.36,442.4,443.36,0.316158980879
12184,2016-05-24 05:00:00,443.44,443.99,442.95,443.97,0.299945699808
12185,2016-05-24 06:00:00,443.97,443.99,442.73,443.99,0.27967909847
12186,2016-05-24 07:00:00,443.98,444.5,443.27,444.45,0.299945699808
12187,2016-05-24 08:00:00,444.45,445.39,444.0,444.0,0.295892379541
12188,2016-05-24 09:00:00,444.2,445.19,443.49,443.7,0.287785739005
12189,2016-05-24 10:00:00,443.55,444.46,442.92,444.09,0.295892379541
12190,2016-05-24 11:00:00,444.45,446.37,444.45,445.8,0.275625778202
12191,2016-05-24 12:00:00,445.8,445.97,444.92,444.98,0.275625778202
12192,2016-05-24 13:00:00,444.98,445.9,444.38,445.9,0.27967909847
12193,2016-05-24 14:00:00,445.77,446.0,445.18,446.0,0.283732418737
12194,2016-05-24 15:00:00,446.0,446.21,445.0,446.15,0.299945699808
12195,2016-05-24 16:00:00,446.15,446.21,444.97,445.28,0.299945699808
12196,2016-05-24 17:00:00,445.28,445.29,444.68,445.02,0.299945699808
12197,2016-05-24 18:00:00,445.29,445.5,445.01,445.5,0.295892379541
12198,2016-05-24 19:00:00,445.5,445.7,445.31,445.7,0.299945699808
12199,2016-05-24 20:00:00,445.7,445.7,443.58,443.58,0.324265621414
12200,2016-05-24 21:00:00,443.78,445.53,443.78,445.16,0.320212301147
12201,2016-05-24 22:00:00,444.9,445.45,444.85,445.31,0.344532222753
12202,2016-05-24 23:00:00,445.31,445.31,443.97,443.97,0.33237226195
12203,2016-05-25 00:00:00,444.05,445.59,443.97,445.55,0.352638863288
12204,2016-05-25 01:00:00,445.55,445.64,444.77,445.64,0.320212301147
12205,2016-05-25 02:00:00,445.64,445.8,445.13,445.8,0.324265621414
12206,2016-05-25 03:00:00,445.8,445.8,444.94,445.8,0.320212301147
12207,2016-05-25 04:00:00,445.8,445.9,445.18,445.9,0.303999020076
12208,2016-05-25 05:00:00,445.9,445.94,445.0,445.7,0.291839059273
12209,2016-05-25 06:00:00,445.94,445.99,445.0,445.99,0.299945699808
12210,2016-05-25 07:00:00,445.99,446.21,445.62,446.21,0.287785739005
12211,2016-05-25 08:00:00,446.21,447.59,445.9,447.52,0.27967909847
12212,2016-05-25 09:00:00,447.64,449.33,447.58,449.2,0.283732418737
12213,2016-05-25 10:00:00,448.75,449.22,448.16,448.95,0.291839059273
12214,2016-05-25 11:00:00,448.44,449.6,446.23,448.04,0.287785739005
12215,2016-05-25 12:00:00,448.04,449.39,447.4,448.06,0.299945699808
12216,2016-05-25 13:00:00,448.91,449.6,448.24,448.99,0.295892379541
12217,2016-05-25 14:00:00,448.99,449.59,446.61,447.84,0.287785739005
12218,2016-05-25 15:00:00,447.84,448.23,446.2,447.69,0.299945699808
12219,2016-05-25 16:00:00,447.81,448.78,447.47,448.53,0.312105660611
12220,2016-05-25 17:00:00,448.53,448.88,447.85,448.38,0.299945699808
12221,2016-05-25 18:00:00,448.4,448.58,447.4,447.77,0.295892379541
12222,2016-05-25 19:00:00,447.77,448.41,447.22,448.21,0.299945699808
12223,2016-05-25 20:00:00,448.21,448.37,447.54,448.37,0.316158980879
12224,2016-05-25 21:00:00,448.37,448.39,447.66,448.21,0.328318941682
12225,2016-05-25 22:00:00,447.76,448.96,447.57,447.94,0.336425582217
12226,2016-05-25 23:00:00,447.94,449.2,447.94,448.7,0.303999020076
12227,2016-05-26 00:00:00,448.7,449.56,448.16,449.41,0.352638863288
12228,2016-05-26 00:00:00,448.7,449.56,448.16,449.41,0.398351308529
12229,2016-05-26 01:00:00,449.44,449.44,446.8,447.31,0.352638863288
12230,2016-05-26 02:00:00,447.31,448.43,446.81,447.0,0.339578164648
12231,2016-05-26 03:00:00,447.0,448.26,446.8,448.11,0.359169212608
12232,2016-05-26 04:00:00,446.89,448.28,446.86,448.23,0.359169212608
12233,2016-05-26 05:00:00,448.23,448.31,446.9,447.89,0.333047815328
12234,2016-05-26 06:00:00,447.9,448.3,446.84,448.3,0.333047815328
12235,2016-05-26 07:00:00,448.3,448.3,447.69,447.69,0.326517466007
12236,2016-05-26 08:00:00,448.28,448.3,446.98,448.21,0.326517466007
12237,2016-05-26 09:00:00,447.93,449.0,447.56,448.99,0.339578164648
12238,2016-05-26 10:00:00,448.98,450.45,448.42,450.45,0.326517466007
12239,2016-05-26 11:00:00,450.22,451.0,450.04,450.7,0.333047815328
12240,2016-05-26 12:00:00,450.19,450.99,449.6,450.92,0.319987116687
12241,2016-05-26 13:00:00,450.9,452.2,449.62,452.2,0.333047815328
12242,2016-05-26 14:00:00,452.18,452.21,450.6,451.6,0.333047815328
12243,2016-05-26 15:00:00,451.98,452.0,450.6,452.0,0.339578164648
12244,2016-05-26 16:00:00,451.74,452.21,450.6,451.6,0.326517466007
